genenames,CHASM,DawnRank,EntroRank,Intdriver,MA,MCGfinder,MaxMIF_HumanNet,MaxMIF_Influencegraph,MaxMIF_STRINGv10,Muf_max_HumanNet,Muf_max_STRINGv10,Muf_max_influencegraph,Muf_sum_HumanNet,Muf_sum_STRINGv10,Muf_sum_influencegraph,Music,NMTF,OncodriveClust,OncodriveFM,RME,SIFT,Subdyquency,Unicovex_PPR,Unicovex_influencegraph,activedriver,dendrix_frequency,dendrix_weight,diffusion,dndscv,dotsfinder,drivernet,polyphen-2,ncg_6,cgc,ccgs
FMOD,0,0,7141,0,17480,0,6781,8424,5597,8366,5917,3920,8540,2548,2446,4969,0,1420,3380,0,2169,903,0,0,0,0,0,0,3701,3678,0,7186,N,N,N
ECE1,0,0,3120,0,16074,0,2601,4366,4386,3721,14611,2149,3666,8836,5945,8861,0,0,0,0,12746,0,1892,1672,5139,0,0,0,6253,5927,0,0,N,N,N
RAD54L,0,0,1888,0,2719,0,2591,4151,1692,3417,1636,2907,952,1393,2513,5560,0,755,6309,0,11382,0,1251,1463,3371,0,0,0,2461,2859,0,1527,N,N,Y
ANGPTL3,0,0,5438,0,8519,0,6823,9701,8333,11930,6262,10555,13624,9147,11113,9948,0,0,0,0,9049,0,0,0,3372,0,0,0,18008,11415,0,6729,N,N,N
ERLIN1,0,0,6483,0,30027,0,7417,9695,8219,12003,16471,5844,9603,14796,10750,5437,0,0,0,0,611,0,6846,4891,3374,0,0,0,16817,9450,0,3556,N,N,N
SEC23IP,0,0,881,0,7681,0,5146,1838,153,3810,475,1865,2242,2701,1960,6844,0,2713,1933,0,4825,0,908,762,3375,0,0,0,2436,2255,0,3985,N,N,N
PPP2R2D,0,0,1220,0,38985,0,1154,2293,2829,0,0,0,0,0,0,6995,0,0,6378,0,8524,0,2875,2243,0,0,0,0,4464,4531,0,7073,N,N,N
RBM17,0,0,1182,0,38983,0,6510,6196,6616,9267,11133,5730,6763,8343,5743,12119,0,0,0,0,12743,1211,4211,2947,0,0,0,517,3027,12895,0,0,N,N,N
HK1,0,0,3090,0,2623,0,4180,4679,12186,6069,14587,2130,5561,8812,4166,8140,0,3432,0,0,9309,1035,2324,1758,3376,0,0,748,9488,4491,0,0,N,N,N
FAM22A,0,0,0,0,38984,0,13527,13527,13527,0,14111,0,0,16665,0,15552,0,0,0,0,0,0,0,0,0,0,0,0,0,13633,0,0,N,N,N
TUT1,0,0,6428,0,25402,0,10224,9685,9006,15617,10824,9243,14477,9793,11854,9702,0,3962,2687,0,4810,0,0,0,3377,424,914,0,15167,7893,0,3681,N,N,N
UCP2,0,0,6047,0,13584,0,6672,9684,4083,12686,16676,6812,12424,15001,10811,12840,0,0,4077,0,9637,0,4680,4036,0,0,0,0,14193,8991,0,9863,N,N,N
GPR84,0,0,5566,0,18890,0,7702,8169,8902,8317,10277,8098,3479,8424,8823,11060,0,0,787,0,506,0,0,0,0,0,0,0,10846,7358,0,2528,N,N,Y
RBMS2,0,0,0,0,38988,0,4717,9690,8665,5492,16249,14416,10549,14574,12840,20605,0,0,0,0,2157,0,6358,0,0,0,0,0,7950,14004,0,0,N,N,N
SHMT2,0,0,4405,0,10264,0,5994,8423,6803,10415,6991,10139,7902,4443,8688,9511,0,0,6089,0,8523,0,2967,3373,3378,950,678,0,11990,6777,0,7700,N,N,N
RASSF9,0,0,4406,0,24203,0,6836,4844,6971,8471,9002,4576,6664,5786,6550,2423,0,820,7843,0,9575,0,0,0,0,0,0,0,9667,3632,0,224,N,N,N
CDADC1,0,0,0,0,18679,0,5701,7249,10580,10722,11093,12577,6831,9589,9339,8710,0,0,3052,0,4400,0,0,0,0,0,0,0,10636,8342,0,4842,N,N,N
CTSG,0,0,6504,0,29652,0,4923,8516,2642,3302,1456,4498,7696,3886,1090,5341,0,0,1197,0,7681,0,3744,2396,0,0,0,0,15749,10155,0,2231,N,N,N
WDHD1,0,0,4407,0,7916,0,3573,7626,4174,2021,3729,10920,1061,3122,6570,7909,0,0,1583,0,2144,0,0,0,5939,0,0,0,11858,3387,0,4513,N,N,N
ARID4A,0,0,5693,0,23114,0,7888,9700,6574,9435,3230,7230,9748,4017,10950,10007,0,0,5974,0,8194,0,5157,4017,3379,0,0,0,15853,6047,0,5833,N,N,N
BLM,570,0,460,0,7821,0,52,2365,114,82,39,83,2313,2251,1069,7657,0,1912,6254,0,6713,854,1775,1467,470,0,0,775,3816,3074,0,6496,N,N,Y
MAN2A2,0,0,2778,0,1754,522,6069,1917,11918,3626,10129,6110,3300,1980,1967,7786,0,3266,7023,0,9368,0,834,504,3381,0,0,0,10540,3489,0,7624,N,N,N
COG7,0,0,1390,0,21198,0,4128,4367,6647,5981,9157,1617,8238,5670,1824,4871,0,2518,4007,0,5462,530,1986,2318,3382,0,0,453,6571,4381,168,4024,N,N,N
TMEM8A,0,0,0,0,16800,0,11783,4554,9688,13378,13480,12783,11469,9202,9495,12712,0,0,4805,0,6657,0,3795,0,0,0,0,0,17628,7620,0,5797,N,N,N
KIFC3,0,0,4408,0,38995,0,5647,9693,5630,9110,4396,3590,11300,5043,10162,17016,0,0,0,0,2168,0,6151,4749,0,0,0,0,4070,13670,0,0,N,N,N
ZNF286A,0,0,6193,0,28566,0,7122,6722,7808,8967,12041,7005,8240,6626,8843,9799,0,0,5720,0,8031,0,3666,3105,3383,0,0,0,15366,6473,0,4575,N,N,N
C17orf97,0,0,0,0,0,0,10461,9698,12705,0,0,0,0,0,0,13880,0,0,0,0,2066,0,0,0,0,0,0,0,6628,13682,0,0,N,N,N
TP53I13,0,0,0,0,12526,0,11023,6075,508,13065,593,12131,11327,11114,9002,12738,0,0,1327,0,4284,0,0,0,0,0,0,0,17552,11991,0,3434,N,N,N
SLFN13,0,0,0,0,11840,0,5811,5714,10403,4849,12871,11168,4394,6696,6714,9558,0,0,5759,0,8351,0,0,0,0,0,0,0,17113,5977,0,6759,N,N,N
SMG8,0,0,526,0,0,0,6915,4038,2092,5926,2857,3529,5093,5789,4041,7595,0,0,0,0,4797,0,1820,1018,3384,0,0,0,3620,1284,0,8944,Y,N,Y
SSTR2,0,0,2078,0,20504,0,2397,6741,2432,9246,15498,215,9398,11608,7534,12521,0,0,874,0,426,1442,3347,3228,3385,0,0,0,19747,10624,0,3884,N,N,N
BAIAP2,0,0,7122,0,39000,0,4260,9699,5123,5427,2654,4960,11805,8223,4591,13607,0,0,0,0,2130,0,5013,3619,0,0,0,0,6316,13300,0,0,N,N,N
FECH,0,0,3759,0,33563,0,6554,7012,6289,8888,15509,11956,6117,11619,8804,10908,0,0,0,0,2086,0,0,0,0,0,0,0,18472,9539,0,0,N,N,Y
ALPK2,0,0,0,0,18721,0,2632,1841,6824,4851,8931,9741,3960,3628,3814,4431,0,1058,353,0,2135,0,0,0,3387,0,0,0,5222,831,0,2663,Y,N,Y
TNPO2,0,0,4409,0,2957,0,5049,9686,12704,9112,16208,14258,4994,14533,12695,9665,0,4200,0,0,0,0,6374,3862,3389,0,0,0,13921,7404,0,2192,N,N,N
WDR62,0,0,0,0,5464,0,3489,1752,1059,3569,1549,9662,2385,2231,3798,6893,0,2846,0,0,2171,0,1035,0,98,0,0,0,10431,2061,0,0,N,N,N
ATP1A3,0,0,1371,0,7489,0,1226,2942,3884,2073,6448,717,773,1150,2640,3204,0,0,0,0,6265,0,936,900,3390,0,0,0,3401,3545,0,0,N,N,Y
RPS5,0,0,8269,0,30028,0,3030,9689,4552,1830,4291,4537,2041,8237,6265,3684,0,0,0,0,4719,0,0,0,950,0,0,260,13144,11911,0,4442,N,N,N
CD209,0,0,2734,0,34542,0,8231,8812,7520,11539,4231,5539,5471,5746,5456,10415,0,0,2904,0,2142,0,3898,2658,6763,0,0,0,16641,12140,0,5039,N,N,Y
MFSD9,0,0,0,0,7774,0,7395,6454,7934,6204,14731,11746,2055,8956,7036,2625,0,0,1830,0,4357,0,0,0,1224,0,0,0,660,3174,0,9779,N,N,N
UGGT1,0,0,5322,0,4730,0,6246,8625,8133,6532,5750,13328,8172,7533,9914,12844,0,0,4734,0,2054,0,0,0,3880,0,0,0,5733,12758,0,8755,N,N,N
NEUROD1,0,0,2478,0,8705,0,3470,3929,308,3800,502,4522,6876,3483,5522,4812,0,0,7462,0,11322,0,0,0,0,0,0,0,10575,4911,0,857,N,N,N
WNT6,0,0,7310,0,39008,0,9536,9683,4272,13280,3827,5754,14094,7864,7627,23838,0,0,0,0,2158,0,0,0,0,0,0,0,6514,13995,0,0,N,N,N
EFEMP1,0,0,2550,0,20628,0,1900,4565,4908,1617,14716,2078,2482,8941,5466,8863,0,0,5641,0,4960,0,2389,1684,0,0,0,0,14656,7555,0,6295,N,N,N
SIGLEC1,0,0,2643,0,4007,0,1250,1147,6718,2161,6237,5494,1057,1414,2037,2472,0,3630,5350,0,6025,0,0,0,0,0,0,0,2609,515,0,9967,N,N,N
LIPI,0,0,0,0,3289,0,11683,3896,6835,8737,6810,10142,6450,4773,4925,1494,0,2078,0,0,4487,0,0,0,1206,0,0,0,5853,2484,0,0,N,N,N
C22orf25,0,0,0,0,39010,0,13528,13528,13528,0,0,0,0,0,0,14017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
LZTR1,0,0,1650,0,11215,0,5592,2215,5740,4318,8045,5707,2159,2722,1775,2917,0,3038,6682,0,10673,0,977,717,3391,0,0,0,10508,3411,0,7245,Y,N,N
GAL3ST1,0,0,0,0,16371,0,9435,8383,12572,10872,15523,13492,10216,11633,10039,10955,0,0,4037,0,2139,0,0,0,0,0,0,0,18395,8983,0,6856,N,N,N
NAGA,0,0,0,0,523,0,3696,3410,3086,3385,2800,10443,5356,4359,5046,6149,0,2685,1034,0,7294,0,0,0,3392,0,0,0,6443,4407,0,10356,N,N,N
MCF2L2,0,0,0,0,3907,528,1149,819,1142,1265,3152,6128,683,775,1398,2724,0,95,147,0,494,0,305,0,0,0,0,0,1764,528,0,5273,N,N,N
CSPG5,0,0,7267,0,25432,0,6019,9696,1006,8263,16169,3670,6991,14494,1796,2381,0,3447,0,0,338,0,0,0,0,0,0,0,4818,4384,0,0,N,N,N
FAM86DP,0,0,0,0,0,0,10954,77,11732,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
SCLT1,0,0,1207,0,12823,0,11044,3515,4318,10564,8310,2278,8679,6511,3464,1711,0,1951,6480,0,5789,1172,0,0,3395,0,0,365,16670,3280,0,7879,N,N,N
MSMO1,0,0,5790,0,0,0,6186,9691,7476,11530,8533,7589,9292,9587,4529,11601,0,0,0,0,0,0,6494,4613,0,0,0,0,10177,10789,0,0,N,N,N
TMPRSS11D,0,0,5385,0,39015,0,4019,7259,5567,2094,3735,7442,5174,6859,8172,12717,0,0,0,0,2083,0,0,0,0,0,0,0,2765,8627,0,0,N,N,N
ENAM,0,0,0,0,3389,0,3109,2048,3383,3188,3449,8586,1006,1622,2877,2049,0,2337,3211,0,2087,0,0,0,6481,0,0,913,2991,2797,0,6767,N,N,N
THAP9,0,0,0,0,23588,0,4429,1435,5089,6378,10721,9938,5549,5180,4857,8393,0,1339,671,0,241,0,0,0,0,0,0,0,10781,4972,0,6491,N,N,N
PCDHGA12,0,123,5509,0,1218,0,11252,935,2308,3318,4040,1518,1955,1108,1692,1770,0,1569,0,0,10982,0,0,0,199,0,0,0,3333,0,0,0,N,N,N
COL23A1,0,0,5659,0,7389,0,9883,9697,5289,12691,4829,6037,12129,5611,11235,10525,0,0,0,0,6109,0,4965,3593,0,0,0,0,16183,9783,0,4119,N,N,N
FGFR1OP,0,0,8478,0,24953,0,8241,9694,5324,12139,16666,1007,11142,14991,5448,10916,0,0,0,0,6091,0,6639,5258,3397,0,0,0,17901,9775,0,10317,N,N,Y
HIST1H3C,121,0,0,0,39020,0,715,3527,12071,2428,6829,9930,2880,2360,4853,560,0,7,0,0,0,0,0,0,3398,0,0,0,1052,2721,0,0,N,N,N
ZKSCAN3,0,0,4410,0,21127,0,7013,3592,5379,5940,14489,8196,5011,8714,5601,12989,0,0,8046,0,12750,0,2828,2314,0,229,47,0,6028,6230,0,1710,N,N,N
ACTR3C,0,0,0,0,784,0,12510,9702,8418,15934,4745,14453,14796,1787,12874,4572,0,0,1826,0,10629,0,0,0,3400,0,0,0,5356,6202,0,1775,N,N,N
AGMO,0,0,0,0,0,0,9048,858,3242,3829,6588,7656,2357,1373,2209,173,0,332,0,0,7856,0,0,0,3401,0,0,0,451,658,0,2380,N,N,Y
HEPACAM2,0,0,0,0,22894,0,10768,7348,10566,9701,11483,11997,8601,7381,7181,6249,0,2943,47,0,82,0,0,0,0,0,0,0,4325,2575,0,10256,N,N,N
TAF6,0,0,317,0,19295,0,647,3758,289,1040,449,47,1587,2480,1450,9613,0,0,1688,0,2173,39,852,1005,3402,1634,1214,876,13854,6233,0,9698,N,N,N
MAPK15,0,0,3061,0,22778,0,6452,3236,1740,5373,3552,7546,4089,684,4750,972,0,875,6841,0,8100,0,0,0,3404,0,0,0,154,1778,0,6647,N,N,Y
SP1,0,0,8531,0,39031,0,278,9688,756,81,16547,236,14,14872,10,3040,0,0,0,0,12740,2175,5639,5027,0,0,0,0,1944,8596,0,0,N,N,Y
SRPK2,0,0,2459,0,2927,0,3154,2770,1402,3869,1622,7648,4885,1188,4570,2621,0,273,0,0,11209,0,1691,1518,5902,0,0,0,1341,2116,0,0,N,N,N
C1orf162,0,0,0,0,27001,0,10294,10327,11280,0,0,0,0,0,0,10221,0,0,0,0,5603,0,0,0,0,1507,457,0,14431,10323,0,3568,N,N,N
TSPAN2,0,0,4411,0,5749,0,10750,10302,10042,14946,6863,12980,13071,10790,12096,5073,0,0,0,0,10164,0,4983,3946,0,0,0,0,14627,10505,0,174,N,N,N
FBLIM1,0,0,3486,0,17137,0,4038,6901,6491,4044,7988,4986,6978,4803,5778,6506,0,0,7029,0,7919,0,2488,2074,0,0,0,0,4888,5777,0,1479,N,N,N
CDK11A,0,0,2703,0,2647,0,11223,757,1177,8823,2193,6877,6542,3417,4734,1467,0,0,0,0,11789,0,1862,1310,3405,1393,724,0,2139,12155,0,0,N,N,Y
TTC13,0,0,0,0,5096,0,5871,1280,2283,2988,4873,7636,1883,754,2204,2353,0,589,4932,0,2166,0,0,0,5517,0,0,0,7592,1949,0,7049,N,N,N
TRIM63,0,0,4412,0,19143,0,1186,10303,1437,281,691,498,7865,8475,1882,12772,0,0,0,0,9918,0,4957,3591,0,0,0,0,18807,9870,0,5990,N,N,N
PLK3,0,0,6248,0,21174,0,706,10311,874,230,90,280,10421,5119,6045,11950,0,0,0,0,6525,0,4915,4533,3407,0,0,0,19308,8731,0,6454,N,N,Y
UROD,0,0,3069,0,30820,0,3197,4673,2393,6947,2094,10041,6606,879,5877,12864,0,0,621,0,464,0,2543,2282,516,0,0,0,18610,11690,0,4158,N,N,N
NEURL,0,0,0,0,39044,0,13558,13558,13558,1871,2309,6672,7634,6109,14045,19510,0,0,0,0,0,0,4923,0,0,0,0,0,0,13607,0,0,N,N,N
INPP5F,667,0,0,0,10919,0,5150,4167,6576,4060,6223,9871,4981,3925,4832,2355,0,1448,3590,0,5604,0,0,0,3408,0,0,0,1967,1997,0,4548,N,N,N
MCU,0,0,4413,0,0,0,11238,7266,5483,13083,3365,9552,11359,6610,3780,5183,0,0,0,0,2161,0,0,0,0,0,0,0,11963,6169,0,4186,N,N,N
ITIH5,0,0,0,0,39042,0,5794,5029,12233,0,0,0,0,0,0,6052,0,0,0,0,0,0,0,0,3409,0,0,0,2373,3234,0,0,N,N,Y
AMPD3,0,0,4414,0,35127,0,6967,10328,8570,9545,6356,10426,9531,9928,6105,9943,0,0,0,0,380,0,0,0,3410,1522,1361,0,18152,12075,0,0,N,N,N
MLL,0,0,0,0,1500,222,12995,12459,13052,2456,1093,8411,12093,5646,14160,4658,0,0,0,0,0,0,131,0,51,994,17,0,0,231,0,0,N,N,N
CAT,0,0,4415,0,32,0,1405,10325,979,476,316,5669,8990,395,11179,8683,0,0,2926,0,10375,0,0,0,3411,257,439,0,14762,6722,0,313,N,N,N
SPPL3,0,0,0,0,6228,0,10832,6552,9376,12939,11477,13395,11281,10068,9965,1478,0,0,0,0,2160,0,0,0,0,1165,748,0,11026,5453,0,0,N,N,N
ALG10,0,0,0,0,10082,0,6027,10329,9967,9717,16298,14551,10943,14623,12962,3918,0,0,4348,0,8148,0,0,0,3414,0,0,0,11371,8000,0,9873,N,N,N
TROAP,0,0,3070,0,19149,0,5293,5895,7129,4329,7347,10785,5187,7253,6445,4324,0,0,5384,0,2118,0,2558,1549,151,0,0,0,1950,3278,0,8050,N,N,N
PAN2,0,0,2180,0,7934,0,847,2832,1609,3866,1921,3609,5524,3414,5906,6563,0,1565,5418,0,8556,0,0,0,3415,0,0,0,3488,3341,0,6955,N,N,N
GRIP1,0,0,1077,0,11114,0,2331,707,1078,1726,2428,3312,1770,616,1448,7753,0,1655,0,0,5623,0,418,268,3416,0,0,0,17055,3043,0,0,N,N,N
COPS7A,0,0,7076,0,11604,0,1307,10322,3085,310,1334,5839,11822,12188,10404,10533,0,0,2769,0,2085,0,4768,3615,7211,0,0,0,16654,12921,0,7951,N,N,N
HSPH1,0,0,4416,0,8520,0,2226,6820,3591,4672,2355,7856,5054,2092,7884,9032,0,0,3143,0,6879,2086,3322,2620,3417,0,0,0,15920,6785,0,2947,N,N,N
SPG20,0,0,4417,0,11608,0,8859,10304,7804,9745,9212,0,12736,9755,0,9581,0,0,0,0,0,0,5840,4194,3418,1542,297,0,14965,6076,0,0,N,N,N
ELF1,0,0,5578,0,11629,0,4103,8460,1248,4009,830,4702,8419,8408,1140,6629,0,4972,7132,0,7163,315,2981,2496,3419,1145,162,0,4757,4941,0,9197,Y,N,N
PYGL,0,0,2185,0,366,0,1336,6791,5827,1163,6340,4352,2450,2855,3306,12076,0,0,3588,0,9679,878,1535,1468,3421,101,154,0,10392,4691,0,7733,N,N,N
EIF2S1,0,0,1544,0,1840,0,2530,6829,2635,3537,2165,4247,3307,5438,2634,10760,0,0,7365,0,11216,0,3026,2860,3422,965,1272,0,18923,12309,0,8315,N,N,Y
ADAM20,0,0,3719,0,9569,0,9761,8461,6723,11903,10493,6868,10048,9155,5553,2623,0,1821,5112,0,10467,1925,0,0,0,0,0,0,7755,4673,0,4295,N,N,N
UBE3A,0,0,1502,0,90,0,53,7323,448,7,14623,3599,5028,8848,2055,4400,0,1683,6725,0,10693,0,2532,2173,3423,460,209,0,8289,3355,0,781,N,N,Y
MEGF11,0,0,0,0,24059,0,7955,10315,12794,10905,16462,15288,13685,14787,13642,9172,0,0,1296,0,4866,0,6705,0,0,335,123,0,16694,8363,0,2185,N,N,N
MAN2C1,0,0,3934,0,16076,0,2927,8854,6801,4049,3742,9855,5064,5661,5876,9152,0,0,938,0,4888,0,4074,3506,3424,0,0,0,14955,8401,0,10791,N,N,N
NRG4,0,0,2056,0,8704,0,6669,7765,5386,4071,14573,851,8082,8798,4450,4052,0,0,4867,0,5463,0,2048,1589,0,0,0,0,4626,7735,0,7061,N,N,N
POLR3E,0,0,2952,0,15187,0,4100,7223,4912,4276,6762,2288,7594,6672,5723,9363,0,0,5131,0,2141,0,0,0,7230,0,0,0,12888,7888,0,1930,N,N,N
DNASE1L2,0,0,0,0,39054,0,3751,10321,9381,7016,10623,13916,12034,12548,12390,15124,0,0,0,0,2140,0,6221,0,0,0,0,0,9753,14167,0,0,N,N,N
CES1P1,0,0,0,0,0,0,11086,10324,12797,0,0,0,0,0,0,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
CHST6,0,0,1361,0,2557,0,2714,162,2042,1349,7682,3185,662,730,890,808,0,233,1248,0,2126,196,0,0,0,0,0,0,6629,1117,0,9575,N,N,N
CLEC3A,0,0,0,0,39057,0,8962,10323,12796,10214,16094,13778,11769,14419,12268,10501,0,0,0,0,12753,0,0,0,0,1659,424,0,2744,9618,0,0,N,N,N
RASL10B,0,0,0,0,17204,0,9165,2653,11992,11922,7886,13461,10980,1333,10014,6269,0,0,0,0,0,0,0,0,0,0,0,0,18454,12868,0,1672,N,N,Y
NSF,0,0,2853,0,34933,0,3177,7174,6257,1481,4117,5873,839,1307,1881,11725,0,0,6813,0,11680,2090,4064,3413,3426,0,0,571,17443,10220,0,8447,N,N,N
PLD2,0,0,7729,0,4087,0,4462,10312,5665,5237,3371,1035,5164,5551,7574,11940,0,0,0,0,10524,0,4806,4520,3427,0,0,0,18424,10458,0,93,N,N,Y
GNA13,0,0,7859,0,17927,0,5604,10320,3126,6756,16376,3287,3390,14701,2735,11019,0,0,0,0,9590,0,5621,5137,3428,0,0,0,18079,8881,0,8226,Y,N,Y
RBFA,0,0,4418,0,0,0,9082,10308,11026,13188,16337,14729,13500,14662,13127,4340,0,0,0,0,554,0,0,0,0,0,0,0,3221,5602,0,10612,N,N,N
ZNF136,0,0,3568,0,58,0,8050,2280,5266,4619,8605,3531,3171,1363,2710,6881,0,54,5577,0,11450,0,648,490,3432,0,0,0,9481,2379,0,9233,N,N,N
F2RL3,0,0,2448,0,6239,0,3955,7303,1984,3902,15349,3999,6629,11459,4262,611,0,486,7541,0,10920,0,0,0,3433,0,0,0,5958,4999,0,1667,N,N,N
MAP1S,0,0,3513,0,7741,0,6397,6008,5883,6094,6971,6749,7954,6661,6279,4547,0,0,3403,0,2106,0,2438,1853,6965,0,0,0,13680,3740,0,1075,N,N,N
ZFP14,0,0,0,0,18517,0,7974,3895,6292,6445,13621,9933,3724,6299,4855,2276,0,0,5397,0,10955,0,0,0,3434,0,0,0,391,3120,0,5354,N,N,N
LGALS4,0,0,0,0,2470,0,6280,6553,1244,4435,1051,12154,4987,2491,9020,3115,0,0,2349,0,2131,0,4158,0,0,0,0,0,8019,5573,0,697,N,N,N
PSG7,0,0,0,0,1709,0,11782,4549,12175,0,0,0,0,0,0,20408,0,0,0,0,0,0,0,0,0,0,0,0,0,13559,0,0,N,N,N
QPCTL,0,0,0,0,20373,0,8003,10309,8913,10704,5325,15229,12226,9606,13588,12079,0,0,1395,0,2077,0,0,0,0,0,0,0,18605,11541,0,3677,N,N,N
ZNF468,0,0,0,0,23347,0,8526,9129,8450,12365,10978,0,15141,11008,0,13038,0,0,909,0,5270,0,0,0,3435,1724,336,0,11177,11751,0,10531,N,N,N
LILRA3,0,0,3175,0,8373,0,11930,5805,12304,13432,14816,8641,11523,11319,7474,6387,0,0,0,0,0,0,4176,2511,0,1013,125,0,12017,5351,0,0,N,N,N
KIR3DX1,0,0,0,0,0,0,12609,10318,12795,0,0,0,0,0,0,4370,0,0,0,0,0,0,6163,0,0,0,0,0,14678,0,0,6135,N,N,N
ZSCAN4,0,0,4419,0,31895,0,9432,10300,9662,14091,12983,13027,14293,8230,11964,4048,0,0,2501,0,5026,0,4810,3771,0,0,0,0,6072,6159,0,9816,N,N,N
TUBA4A,0,0,8404,0,5551,0,3005,10301,1654,1301,767,325,2288,2282,3457,12805,0,0,848,0,2165,0,4921,3701,944,0,0,0,19719,11531,0,10436,N,N,N
SLC4A3,0,0,0,0,17258,592,2916,2422,503,2319,943,9719,2329,2113,3811,7880,0,2820,3810,0,2057,0,0,0,158,0,0,0,14527,2838,0,6041,N,N,N
SLC3A1,0,0,5178,0,34578,0,5542,10306,8515,7086,16594,11105,6051,14919,10497,12405,0,0,0,0,92,0,0,0,3437,899,362,0,17213,9894,0,10448,N,N,N
ACTG2,0,0,8302,189,1047,0,2963,6781,3731,3493,4768,2582,1421,663,954,2112,0,985,3110,0,10104,1446,0,0,898,0,0,495,4887,3658,0,7914,N,N,N
KRTAP12-4,0,0,0,0,39074,0,12608,10317,9891,15849,14225,14003,14711,12521,12464,17100,0,0,0,0,2074,0,5666,0,0,0,0,0,10049,14285,0,0,N,N,N
POFUT2,0,0,5439,0,9556,0,12113,7173,6119,13539,5263,5506,11632,7332,886,11963,0,0,7832,0,11065,0,0,0,0,0,0,0,19000,9146,0,2116,N,N,N
CECR1,0,0,3121,0,1905,0,13256,13175,13256,14504,0,0,13552,0,0,6457,0,0,0,0,0,0,0,0,3439,0,0,0,5735,4506,0,0,N,N,N
SERPIND1,0,0,1338,0,23896,586,1445,1437,3188,1784,3681,3331,600,1772,1840,1275,0,0,282,0,2070,750,732,616,1209,0,0,0,897,3951,0,2227,N,N,N
TOMM70A,0,0,0,0,14372,0,13372,13291,13372,8972,9478,6028,10237,14043,14527,4611,0,0,0,0,0,0,0,0,3441,0,0,0,12608,6673,0,0,N,N,N
RSRC1,0,0,2605,0,13588,0,11859,5198,2396,8860,3935,8697,6580,4115,4582,2191,0,2203,4551,0,6945,0,1539,1222,3442,0,0,0,3603,2498,0,4605,N,N,N
ECE2,0,0,4420,0,93,0,1378,133,147,3416,1094,8576,2618,2239,2873,8078,0,0,0,0,0,0,596,577,4486,0,0,0,8877,3848,0,0,N,N,N
LRCH3,0,0,0,0,2994,0,7252,4332,7327,5829,6345,10412,2630,3883,5037,6346,0,644,0,0,8228,0,1409,0,3444,0,0,0,9801,3993,0,0,N,N,N
SACM1L,0,0,0,0,34709,0,1436,3241,4164,2756,7479,11649,3315,2703,6987,9471,0,0,1798,0,2063,0,2815,0,413,0,0,0,13997,8566,0,3452,N,N,N
CCR2,0,13,1458,0,1017,0,11835,5008,3381,11105,3186,4746,8844,3843,4185,8705,0,0,0,0,2080,1253,1979,1679,578,649,1302,610,14588,6985,102,0,N,N,N
DNAH1,0,0,2913,0,2658,0,4249,7142,2471,3025,2573,5863,3598,2137,4601,7711,0,2142,0,0,2096,0,0,0,5889,0,0,0,8919,2030,0,0,N,N,N
MUSTN1,0,0,0,0,0,0,12607,10314,11468,15842,14134,13963,14704,11266,12431,19374,0,0,0,0,0,0,0,0,0,1128,861,0,15083,14256,0,0,N,N,N
DHFRL1,0,0,0,0,465,0,13559,13559,13559,14024,10536,0,14213,11233,0,10665,0,0,0,0,0,0,0,0,3445,553,1012,0,15343,10532,0,0,N,N,N
MAP9,0,0,0,0,13476,0,11310,1275,77,5349,250,8209,3457,1924,2816,1629,0,64,6215,0,8214,0,0,0,3446,0,0,0,4566,2880,0,10188,N,N,N
PDGFC,0,0,7542,0,13045,0,6369,10313,4096,10013,16182,4359,13811,14507,10134,11864,0,0,3714,0,2245,0,5101,4345,0,0,0,0,18498,13092,0,9610,N,N,Y
PDHA2,0,162,2147,0,2499,559,1216,1110,2662,1424,5868,4872,1410,952,1590,743,0,2153,2824,0,2182,0,0,0,4180,0,0,0,2460,1766,0,7738,N,N,N
CEP120,0,0,0,0,11047,0,1708,1026,11827,4974,14527,11446,6251,8752,6868,8035,0,778,7044,0,10897,0,0,0,3447,0,0,0,12196,3620,0,1327,N,N,N
C5orf58,0,0,0,0,31897,0,12610,10326,12798,0,0,0,0,0,0,10281,0,5031,0,0,0,0,0,0,0,0,0,0,9835,11959,0,0,N,N,N
RUFY1,0,0,5584,0,4156,0,4229,10307,6922,4829,7313,10161,7764,12135,6089,12223,0,0,0,0,12027,0,6110,4094,3448,0,0,0,18448,9858,0,1675,Y,N,Y
MAML1,0,0,8108,0,39091,0,742,10316,2350,405,2074,958,12179,11207,7324,11451,0,4507,0,0,2275,0,6550,4630,0,0,0,0,1578,10735,0,0,Y,N,Y
CDC40,0,0,7688,0,6067,0,2023,5888,3658,4256,7597,3434,6977,4473,4373,5658,0,0,6787,0,11491,0,3885,2697,3449,0,0,0,2341,7078,0,8419,N,N,N
PRPF4B,0,0,7031,0,15048,0,6564,6209,5876,7268,15287,5275,4907,11397,3030,8302,0,3180,5425,0,4478,0,4060,2939,32,512,157,0,6331,3969,0,7128,N,N,Y
